Interaction,model_1,mode_2,pairing_id,round,agent_id,move,payoff_agent_1,payoff_agent_2,mutual_cooperation,cooperation rate
nano_vs_nano,Nano,Nano,4,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,4,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,4,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,4,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,4,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,4,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,4,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,4,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,4,13,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,4,13,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,13,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,5,13,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,6,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,7,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,8,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,Nano,Nano,9,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,10,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,6,Adaptive_0_0,cooperate,0,5,0.5,0.0
nano_vs_nano,nano,nano,11,6,Adaptive_1_0,defect,0,5,0.5,0.0
nano_vs_nano,nano,nano,11,7,Adaptive_0_0,defect,5,0,0.5,0.0
nano_vs_nano,nano,nano,11,7,Adaptive_1_0,cooperate,5,0,0.5,0.0
nano_vs_nano,nano,nano,11,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,11,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,12,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,12,12,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,13,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,14,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,7,Adaptive_0_0,defect,5,0,0.5,0.0
nano_vs_nano,nano,nano,15,7,Adaptive_1_0,cooperate,5,0,0.5,0.0
nano_vs_nano,nano,nano,15,8,Adaptive_0_0,defect,1,1,0.0,0.0
nano_vs_nano,nano,nano,15,8,Adaptive_1_0,defect,1,1,0.0,0.0
nano_vs_nano,nano,nano,15,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,15,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,9,Adaptive_0_0,defect,1,1,0.0,0.0
nano_vs_nano,nano,nano,16,9,Adaptive_1_0,defect,1,1,0.0,0.0
nano_vs_nano,nano,nano,16,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,16,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,17,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,11,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,18,11,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,1,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,1,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,2,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,2,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,3,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,3,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,4,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,4,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,5,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,5,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,6,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,6,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,7,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,7,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,8,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,8,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,9,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,9,Adaptive_1_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,10,Adaptive_0_0,cooperate,3,3,1.0,1.0
nano_vs_nano,nano,nano,19,10,Adaptive_1_0,cooperate,3,3,1.0,1.0
